Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 3 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08Y,NHS WEST LONDON CCG,All_Provider,,CCG,Total,Total,NULL,2305,1645,750,640,75,285,430,35,150,270,,635,640,51,67,48,100,100,10,15,80
Quarter 3 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,,CCG,Age,18 to 64,NULL,1230,835,320,425,60,195,280,25,120,190,,420,425,54,66,52,99,100,15,20,80
Quarter 3 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,,CCG,Age,65 to 74,NULL,60,40,15,20,*,10,15,*,5,10,,20,20,55,59,50,95,100,*,*,*
Quarter 3 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,,CCG,Age,75 to 89,NULL,35,20,15,10,*,*,5,*,*,*,,10,10,*,67,*,100,100,*,*,*
Quarter 3 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,,CCG,Age,Under 18,NULL,15,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,,CCG,Gender,Female,NULL,1325,915,305,395,45,205,265,20,110,190,,395,395,58,67,54,99,100,15,15,88
Quarter 3 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,,CCG,Gender,Male,NULL,530,330,130,195,30,75,120,10,60,70,,190,195,47,63,44,98,100,10,10,80
Quarter 3 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,,CCG,Total,Total,NULL,1865,1250,440,590,70,280,390,25,170,265,,585,590,54,66,51,99,100,25,25,85
Quarter 3 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,,CCG,Age,18 to 64,NULL,2150,1380,420,820,40,475,605,30,175,450,,700,820,61,74,58,85,100,40,150,26
Quarter 3 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,,CCG,Age,65 to 74,NULL,110,75,25,55,*,45,45,*,10,40,,50,55,77,81,70,89,100,*,5,*
Quarter 3 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,,CCG,Age,75 to 89,NULL,40,25,10,20,*,20,20,*,*,20,,20,20,90,95,90,90,100,*,*,*
Quarter 3 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,,CCG,Age,Under 18,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,,CCG,Gender,Female,NULL,2065,1320,380,800,30,465,595,30,170,445,,670,795,61,74,58,84,100,35,165,23
Quarter 3 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,,CCG,Gender,Male,NULL,955,585,210,350,15,200,255,15,75,185,,310,345,60,73,56,89,99,25,75,32
Quarter 3 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,,CCG,Total,Total,NULL,3030,1910,590,1155,45,670,855,40,245,630,,985,1150,61,74,57,86,100,60,235,25
Quarter 3 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,,CCG,Age,18 to 64,NULL,4860,3905,805,2725,120,1435,1975,115,610,1360,,2660,2720,55,72,52,98,100,150,230,66
Quarter 3 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,,CCG,Age,65 to 74,NULL,225,195,40,150,10,85,110,5,30,85,,145,150,63,74,60,98,100,*,5,*
Quarter 3 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,,CCG,Age,75 to 89,NULL,135,100,25,65,5,30,45,*,20,30,,65,65,53,68,50,100,100,*,*,*
Quarter 3 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,,CCG,Age,Under 18,NULL,40,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,,CCG,Gender,Female,NULL,5380,4240,800,2680,105,1360,1910,110,645,1295,,2615,2675,53,71,50,98,100,160,240,66
Quarter 3 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,,CCG,Gender,Male,NULL,2450,1840,410,1260,65,685,910,50,280,640,,1235,1260,57,72,54,98,100,85,130,66
Quarter 3 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,,CCG,Total,Total,NULL,7860,6100,1215,3960,165,2055,2830,160,930,1945,,3870,3955,54,71,51,98,100,245,375,66
Quarter 3 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,,CCG,Age,18 to 64,NULL,2225,1580,360,1305,60,580,980,50,275,565,,1240,1290,46,75,45,95,99,15,50,33
Quarter 3 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,,CCG,Age,65 to 74,NULL,160,120,25,115,15,55,75,10,25,55,,110,110,57,68,56,98,98,*,*,*
Quarter 3 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,,CCG,Age,75 to 89,NULL,100,60,20,55,5,30,40,*,10,30,,50,55,62,76,58,91,96,*,*,*
Quarter 3 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,,CCG,Age,Under 18,NULL,185,115,20,50,*,15,25,5,20,15,,45,45,29,52,29,90,98,*,*,*
Quarter 3 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,,CCG,Gender,Female,NULL,2355,1650,370,1290,60,520,915,60,310,505,,1220,1275,42,71,41,94,99,15,55,32
Quarter 3 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,,CCG,Gender,Male,NULL,1190,845,200,670,45,280,485,40,145,270,,640,655,45,72,43,96,98,5,20,33
Quarter 3 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,,CCG,Total,Total,NULL,3570,2505,575,1965,100,800,1400,100,460,775,,1865,1935,43,71,42,95,99,25,75,32
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,,CCG,Age,18 to 64,NULL,2680,2075,800,1120,45,580,785,70,255,550,,1090,1110,54,70,51,97,99,60,115,53
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,,CCG,Age,65 to 74,NULL,120,100,45,75,15,40,55,*,15,40,,75,75,70,76,68,99,100,*,5,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,,CCG,Age,75 to 89,NULL,70,50,30,40,5,20,30,*,10,20,,40,40,61,67,61,98,100,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,,CCG,Age,Under 18,NULL,100,30,10,10,*,*,5,*,*,*,,10,10,*,50,*,100,100,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,,CCG,Gender,Female,NULL,2900,2125,810,1155,50,550,780,70,285,525,,1120,1140,50,68,48,97,99,70,125,54
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,,CCG,Gender,Male,NULL,1240,965,400,445,30,220,285,35,115,210,,435,440,53,64,51,98,99,20,45,47
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,,CCG,Total,Total,NULL,4175,3105,1230,1600,80,770,1065,110,405,735,,1560,1590,51,67,48,97,99,90,170,52
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,,CCG,Age,18 to 64,NULL,2185,1670,335,1145,95,635,810,55,235,605,,1125,1145,60,71,58,98,100,100,140,71
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,,CCG,Age,65 to 74,NULL,80,65,20,70,15,35,40,5,20,35,,70,70,65,58,62,99,100,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,,CCG,Age,75 to 89,NULL,65,50,20,30,5,20,25,*,5,20,,30,30,80,75,80,97,100,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,,CCG,Age,Under 18,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,,CCG,Gender,Female,NULL,2150,1605,340,1065,85,590,750,55,220,570,,1050,1065,60,71,58,98,100,90,130,70
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,,CCG,Gender,Male,NULL,920,690,170,495,50,265,340,20,110,255,,485,490,60,69,57,99,100,45,60,73
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,,CCG,Total,Total,NULL,3080,2300,515,1560,135,860,1090,75,330,825,,1540,1560,60,70,58,99,100,135,190,71
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,,CCG,Age,18 to 64,NULL,2085,1645,405,1145,120,620,820,45,280,585,,1115,1145,60,72,57,97,100,30,50,64
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,,CCG,Age,65 to 74,NULL,125,105,20,60,10,35,45,*,15,35,,60,60,71,73,71,97,100,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,,CCG,Age,75 to 89,NULL,70,55,25,20,*,10,10,*,5,10,,20,20,52,55,48,100,100,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,,CCG,Age,Under 18,NULL,65,45,10,15,*,5,10,*,*,5,,15,15,35,53,35,94,100,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,,CCG,Gender,Female,NULL,2215,1710,405,1110,90,575,785,55,270,545,,1080,1110,56,71,53,97,100,35,60,57
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,,CCG,Gender,Male,NULL,955,750,195,490,60,270,345,15,130,250,,485,490,63,70,58,99,100,20,25,91
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,10,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,,CCG,Total,Total,NULL,3175,2465,605,1605,150,845,1135,75,395,795,,1570,1605,58,71,55,98,100,55,85,66
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,,CCG,Age,18 to 64,NULL,1240,940,315,550,10,205,360,35,155,195,,520,540,38,65,36,95,98,60,95,64
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,,CCG,Age,65 to 74,NULL,55,40,10,25,*,15,20,*,*,15,,25,25,65,84,65,92,100,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,,CCG,Age,75 to 89,NULL,30,25,10,15,*,5,10,*,*,5,,15,15,58,71,58,100,100,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,,CCG,Age,Under 18,NULL,60,45,15,20,*,*,10,5,5,*,,20,20,*,42,*,100,100,*,5,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,,CCG,Gender,Female,NULL,1215,940,290,515,10,165,310,45,160,155,,490,505,33,60,31,96,99,55,90,63
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,,CCG,Gender,Male,NULL,530,390,145,285,5,120,190,15,75,120,,265,275,44,67,43,94,98,30,40,68
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,15,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,,CCG,Total,Total,NULL,1765,1330,440,800,15,290,500,60,235,275,,760,785,37,63,35,95,98,85,130,64
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,,CCG,Age,18 to 64,NULL,2495,1680,465,1185,30,615,855,65,255,590,,1115,1180,53,72,51,94,100,25,60,45
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,,CCG,Age,65 to 74,NULL,85,60,15,45,*,25,35,*,5,25,,45,45,59,76,55,98,100,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,,CCG,Age,75 to 89,NULL,60,40,15,20,*,15,15,*,5,15,,20,20,68,67,68,100,100,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,,CCG,Age,Under 18,NULL,125,80,20,35,*,10,20,*,15,10,,35,35,35,57,32,95,97,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,,CCG,Gender,Female,NULL,2470,1685,420,1135,30,585,815,55,255,560,,1070,1130,53,72,51,94,100,20,45,50
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,,CCG,Gender,Male,NULL,1180,755,265,535,20,270,370,35,125,260,,505,535,52,69,50,94,100,15,35,50
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,30,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,,CCG,Total,Total,NULL,3685,2445,690,1670,50,860,1185,90,375,820,,1575,1665,53,71,51,94,100,40,80,50
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05Y,NHS WALSALL CCG,All_Provider,,CCG,Age,18 to 64,NULL,830,695,300,305,5,145,220,25,60,140,,295,300,49,71,47,96,98,20,30,63
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05Y,NHS WALSALL CCG,All_Provider,,CCG,Age,65 to 74,NULL,30,25,20,10,*,5,5,*,*,5,,10,10,58,58,58,100,100,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05Y,NHS WALSALL CCG,All_Provider,,CCG,Age,75 to 89,NULL,20,15,5,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05Y,NHS WALSALL CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05Y,NHS WALSALL CCG,All_Provider,,CCG,Age,Under 18,NULL,25,20,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05Y,NHS WALSALL CCG,All_Provider,,CCG,Gender,Female,NULL,800,645,295,310,5,145,220,25,65,145,,300,305,48,71,48,96,99,20,35,55
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05Y,NHS WALSALL CCG,All_Provider,,CCG,Gender,Male,NULL,385,305,130,130,5,60,85,10,30,55,,125,125,48,67,45,96,98,5,10,64
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05Y,NHS WALSALL CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05Y,NHS WALSALL CCG,All_Provider,,CCG,Total,Total,NULL,1195,955,425,440,10,205,305,35,95,200,,425,430,48,70,47,96,98,25,45,57
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,06A,NHS WOLVERHAMPTON CCG,All_Provider,,CCG,Age,18 to 64,NULL,1055,910,320,445,20,230,320,30,95,220,,425,440,54,72,52,96,100,*,10,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,06A,NHS WOLVERHAMPTON CCG,All_Provider,,CCG,Age,65 to 74,NULL,30,25,*,25,*,15,20,*,*,15,,20,25,68,87,68,96,100,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,06A,NHS WOLVERHAMPTON CCG,All_Provider,,CCG,Age,75 to 89,NULL,15,10,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,06A,NHS WOLVERHAMPTON CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,06A,NHS WOLVERHAMPTON CCG,All_Provider,,CCG,Age,Under 18,NULL,25,20,10,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,06A,NHS WOLVERHAMPTON CCG,All_Provider,,CCG,Gender,Female,NULL,970,855,330,405,15,200,295,25,85,195,,395,405,52,73,50,98,100,*,5,*
Quarter 3 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,06A,NHS WOLVERHAMPTON CCG,All_Provider,,CCG,Gender,Male,NULL,505,430,140,205,10,110,150,10,50,105,,195,205,56,72,53,95,100,*,5,*
