Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 1 2021/22,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,6035,4955,1315,3105,125,1530,2165,130,785,1440,,2995,3100,51,70,48,97,100,305,405,76
Quarter 1 2021/22,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,2775,2215,710,1410,90,735,955,65,370,685,,1355,1410,56,68,52,96,100,150,210,72
Quarter 1 2021/22,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,20,15,10,5,*,*,*,*,*,*,,5,5,*,*,*,83,100,*,*,*
Quarter 1 2021/22,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,8875,7215,2040,4540,220,2275,3140,195,1160,2135,,4375,4535,53,69,49,96,100,465,620,75
Quarter 1 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2415,2280,390,1045,75,395,660,50,275,385,,660,1030,41,63,40,63,99,20,80,28
Quarter 1 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,160,165,30,65,*,40,50,*,10,35,,45,65,62,80,61,68,98,*,*,*
Quarter 1 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,85,80,15,40,5,15,20,*,15,15,,20,35,53,56,47,54,95,*,*,*
Quarter 1 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,Under 18,NULL,190,160,25,60,5,10,20,15,20,10,,45,60,22,37,20,76,100,*,10,*
Quarter 1 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Gender,Female,NULL,2495,2470,420,1120,75,395,665,65,330,375,,695,1105,38,59,36,62,99,20,85,24
Quarter 1 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Gender,Male,NULL,1255,1110,195,485,40,180,310,30,115,180,,310,475,41,64,40,64,99,10,35,29
Quarter 1 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Total,Total,NULL,3775,3605,620,1615,115,580,985,95,445,560,,1015,1595,39,61,37,63,99,35,120,27
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,3015,2615,890,1340,60,645,885,75,350,600,,1330,1335,50,66,47,99,100,165,190,88
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,150,130,40,70,10,40,45,10,20,35,,70,70,61,61,58,96,99,5,5,100
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,80,70,25,35,10,20,20,*,10,15,,35,35,67,63,59,100,100,*,*,*
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,120,55,10,25,*,10,10,*,10,10,,25,25,43,43,39,100,100,*,*,*
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,3100,2625,895,1455,55,640,920,90,420,590,,1445,1455,46,63,42,99,100,190,215,90
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1435,1175,440,570,30,265,360,45,150,250,,565,570,49,64,46,99,100,70,85,85
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,4560,3830,1350,2035,80,910,1290,135,575,840,,2020,2030,46,63,43,99,100,265,300,88
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2380,1885,495,1485,115,830,1070,65,290,795,,1470,1480,61,72,58,99,100,130,165,79
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,160,140,40,95,10,60,65,*,25,55,,95,95,69,70,66,99,100,5,10,70
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,115,85,20,40,10,20,25,5,10,15,,40,40,71,61,55,100,100,*,*,*
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,2320,1805,485,1440,95,795,1030,65,290,765,,1430,1440,59,71,57,99,100,160,190,84
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1090,870,265,630,55,330,440,25,130,310,,625,630,57,70,54,99,100,60,80,73
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,3425,2685,750,2080,145,1130,1475,90,425,1080,,2060,2075,58,71,56,99,100,220,275,80
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2455,2080,515,1325,155,650,895,60,360,620,,1290,1320,56,68,53,97,100,125,170,75
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,120,105,40,60,10,25,35,*,20,25,,55,60,56,59,54,95,100,5,10,63
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,65,45,20,30,10,15,20,*,10,15,,30,30,81,66,67,97,97,*,*,*
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,Under 18,NULL,65,40,10,15,*,*,5,*,10,*,,15,15,*,40,*,100,100,*,*,*
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Gender,Female,NULL,2455,2105,555,1340,135,650,895,60,380,615,,1305,1340,54,67,51,97,100,155,200,77
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Gender,Male,NULL,1145,875,225,565,65,285,385,35,145,265,,550,560,57,68,53,98,100,60,80,75
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,5,*,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 1 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Total,Total,NULL,3610,2990,785,1910,200,935,1280,90,530,885,,1865,1910,55,67,52,97,100,215,280,77
Quarter 1 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,5975,4265,1325,2100,45,1065,1505,110,465,1025,,1990,2080,52,72,50,95,99,115,155,72
Quarter 1 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,240,170,50,75,*,45,60,*,10,40,,70,75,57,80,56,92,100,*,*,*
Quarter 1 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,125,80,35,40,*,25,30,*,5,20,,35,35,69,76,63,95,97,*,*,*
Quarter 1 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,Under 18,NULL,200,115,50,40,*,10,25,*,15,10,,40,40,29,59,29,95,100,5,5,83
Quarter 1 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Gender,Female,NULL,5360,4040,1255,1965,50,940,1390,115,455,905,,1855,1945,49,71,47,94,99,105,140,76
Quarter 1 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Gender,Male,NULL,2635,1830,635,905,15,465,650,50,195,455,,865,900,52,72,51,95,99,50,70,75
Quarter 1 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,350,15,5,5,*,*,*,*,*,*,,*,5,*,*,*,*,100,*,*,*
Quarter 1 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Total,Total,NULL,8370,5905,1910,2880,65,1415,2045,165,650,1360,,2730,2855,50,71,48,95,99,160,210,76
Quarter 1 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,4700,4015,1370,2085,160,1020,1490,95,475,965,,1830,2055,53,72,50,88,99,175,235,74
Quarter 1 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,200,155,50,90,10,50,65,*,20,45,,85,90,62,71,58,92,99,*,5,*
Quarter 1 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,95,70,40,40,*,25,30,*,10,25,,30,40,69,74,67,79,97,*,*,*
Quarter 1 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Age,Under 18,NULL,140,95,40,30,*,5,20,*,10,5,,25,30,17,59,17,75,100,*,10,*
Quarter 1 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Gender,Female,NULL,4575,3890,1320,2055,140,960,1470,90,475,915,,1820,2020,50,72,48,89,98,185,250,74
Quarter 1 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Gender,Male,NULL,2150,1795,650,860,80,410,595,45,215,385,,770,855,52,69,49,89,99,70,100,70
Quarter 1 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,60,35,15,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 1 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Total,Total,NULL,6815,5745,1995,2930,220,1380,2075,135,695,1310,,2605,2890,51,71,48,89,99,255,350,73
Quarter 1 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Age,18 to 64,NULL,4910,3785,1220,1690,60,875,1150,95,440,795,,1275,1630,54,68,49,75,96,240,325,74
Quarter 1 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Age,65 to 74,NULL,210,170,60,50,*,30,40,*,5,30,,35,45,69,79,67,69,94,*,*,*
Quarter 1 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Age,75 to 89,NULL,90,75,35,35,*,20,20,*,10,20,,25,35,55,60,55,77,100,*,5,*
Quarter 1 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Age,Under 18,NULL,155,85,25,15,*,5,5,*,10,5,,10,15,31,38,31,56,100,*,*,*
Quarter 1 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Gender,Female,NULL,5130,3910,1200,1745,60,860,1155,110,465,785,,1310,1690,51,66,47,75,97,250,340,74
Quarter 1 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Gender,Male,NULL,2415,1780,625,690,25,375,470,40,175,335,,525,675,56,68,51,76,98,95,120,78
Quarter 1 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Total,Total,NULL,7590,5715,1830,2440,85,1235,1630,155,645,1125,,1845,2370,52,67,48,76,97,345,465,75
Quarter 1 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,4405,3355,1040,2080,55,1125,1465,90,520,1050,,2025,2060,55,70,52,97,99,275,425,65
Quarter 1 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,270,235,50,125,5,75,95,*,25,75,,120,125,65,78,63,94,98,5,20,39
Quarter 1 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,160,120,40,45,*,30,30,5,10,25,,45,45,64,66,60,94,98,*,*,*
Quarter 1 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Age,Under 18,NULL,60,30,*,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 1 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Gender,Female,NULL,4435,3405,1000,2090,50,1070,1455,115,520,1005,,2035,2070,52,70,49,97,99,300,460,65
Quarter 1 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Gender,Male,NULL,2160,1585,535,925,30,465,640,45,240,440,,895,920,52,69,49,97,99,120,200,60
Quarter 1 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Total,Total,NULL,6615,5005,1540,3025,80,1540,2100,160,760,1450,,2945,3000,52,69,49,97,99,420,665,63
Quarter 1 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,9520,7215,2700,3845,245,2020,2670,195,955,1910,,3760,3830,56,69,53,98,100,380,500,76
Quarter 1 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,425,340,130,160,15,85,110,10,40,80,,155,160,57,68,53,98,100,10,15,57
Quarter 1 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,240,175,80,60,5,35,45,5,10,35,,55,60,64,76,64,93,98,*,5,*
Quarter 1 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,15,10,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,130,45,20,10,*,*,5,*,5,*,,10,10,*,50,*,100,100,*,*,*
Quarter 1 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,9280,7035,2635,3785,195,1960,2620,210,910,1865,,3680,3775,55,69,52,97,100,425,555,77
Quarter 1 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,4220,3035,1215,1470,130,755,980,70,400,690,,1440,1465,56,67,52,98,100,150,205,73
Quarter 1 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,13540,10100,3865,5275,325,2720,3615,280,1315,2565,,5135,5260,55,69,52,97,100,580,765,76
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1375,1025,410,455,15,240,320,25,105,225,,445,450,55,71,51,98,100,70,75,91
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,75,60,25,25,*,15,20,*,5,10,,25,25,59,78,50,100,100,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,55,35,15,15,*,10,10,*,5,5,,15,15,60,67,47,100,100,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,15,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1240,915,350,435,10,225,300,25,110,205,,430,435,52,68,48,98,100,70,80,92
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Gender,Male,NULL,660,470,200,185,5,110,145,5,35,105,,185,185,61,77,58,100,100,25,30,84
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
