Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08G,NHS HILLINGDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1430,1075,280,655,60,315,425,35,175,290,,650,650,53,65,49,99,100,*,5,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08G,NHS HILLINGDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,85,65,20,40,*,20,25,*,10,15,,40,40,62,63,50,100,100,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08G,NHS HILLINGDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,50,30,10,20,*,15,15,*,*,10,,20,20,76,75,65,95,100,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08G,NHS HILLINGDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08G,NHS HILLINGDON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08G,NHS HILLINGDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,1510,1125,310,665,55,325,445,35,180,295,,660,665,53,67,48,99,100,*,10,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08G,NHS HILLINGDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,600,430,145,240,30,115,155,15,70,110,,240,240,53,64,51,100,100,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08G,NHS HILLINGDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,40,45,20,25,*,*,*,*,*,*,,25,25,*,*,*,100,100,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08G,NHS HILLINGDON CCG,All_Provider,nan,CCG,Total,Total,NULL,2150,1600,475,930,80,440,600,50,250,405,,925,930,52,64,48,99,100,*,10,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08Y,NHS WEST LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1795,1235,555,525,65,250,350,25,135,235,,520,525,54,67,52,99,100,10,20,67
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08Y,NHS WEST LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,95,70,35,25,5,5,15,*,10,5,,25,25,33,56,29,100,100,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08Y,NHS WEST LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,55,35,20,10,*,*,10,*,*,*,,10,10,*,89,*,100,100,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08Y,NHS WEST LONDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08Y,NHS WEST LONDON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,45,35,25,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08Y,NHS WEST LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,1740,1250,585,520,65,240,345,25,135,220,,515,520,53,67,49,99,100,10,15,69
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08Y,NHS WEST LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,785,480,210,170,20,75,110,10,40,70,,170,170,51,66,49,100,100,*,5,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08Y,NHS WEST LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),08Y,NHS WEST LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,2535,1740,800,690,90,315,460,35,175,295,,685,690,52,66,49,99,100,15,20,71
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1300,1040,365,490,55,225,305,40,140,210,,465,490,51,62,48,95,100,10,15,57
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,55,50,20,20,*,10,15,*,5,10,,20,20,60,77,60,91,100,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,30,25,10,10,*,*,5,*,*,*,,10,10,*,75,*,100,100,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,nan,CCG,Age,Under 18,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,nan,CCG,Gender,Female,NULL,1400,1180,365,520,45,250,335,45,140,230,,500,520,53,64,49,96,100,10,15,57
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,nan,CCG,Gender,Male,NULL,650,480,175,200,25,95,135,10,55,90,,190,200,53,66,50,96,100,5,10,75
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,All_Provider,nan,CCG,Total,Total,NULL,2055,1670,540,725,70,345,470,55,195,320,,690,725,53,65,49,96,100,15,20,64
Quarter 4 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2165,1435,500,815,15,510,640,20,150,495,,745,815,64,78,61,91,100,70,160,44
Quarter 4 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,90,70,25,40,*,30,30,*,10,25,,35,40,70,80,60,93,100,*,5,*
Quarter 4 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,50,35,10,10,*,10,10,*,*,10,,10,10,83,92,83,83,100,*,*,*
Quarter 4 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,nan,CCG,Age,Under 18,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,nan,CCG,Gender,Female,NULL,2155,1430,465,780,10,485,610,25,145,465,,705,775,63,78,60,90,99,65,165,41
Quarter 4 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,nan,CCG,Gender,Male,NULL,910,570,225,325,5,205,245,10,70,190,,305,325,63,75,59,93,100,30,70,44
Quarter 4 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,nan,CCG,Total,Total,NULL,3080,2005,690,1110,15,685,855,35,215,655,,1010,1105,63,77,60,91,100,100,235,42
Quarter 4 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,5460,3810,810,2590,135,1320,1860,100,610,1250,,2515,2585,54,72,51,97,100,170,230,73
Quarter 4 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,235,185,40,150,10,90,120,10,20,90,,145,150,64,81,63,98,100,15,15,82
Quarter 4 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,115,100,25,65,*,45,45,*,15,40,,65,65,72,72,69,100,100,*,*,*
Quarter 4 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,35,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,5955,4085,820,2815,105,1425,2035,115,650,1350,,2745,2815,53,72,50,97,100,220,295,74
Quarter 4 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,2740,1875,405,1205,70,630,840,50,305,590,,1175,1205,56,70,52,98,100,90,125,73
Quarter 4 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,35,15,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,8770,5995,1230,4035,180,2060,2885,165,960,1945,,3935,4035,53,71,50,97,100,310,420,74
Quarter 4 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2230,585,320,950,60,365,635,45,265,345,,910,950,41,67,39,96,100,*,25,*
Quarter 4 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,175,35,25,75,5,40,55,5,15,35,,70,75,56,74,52,95,99,*,*,*
Quarter 4 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,85,15,10,30,*,15,20,*,5,15,,30,30,48,73,48,100,100,*,*,*
Quarter 4 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,Under 18,NULL,145,35,20,45,*,10,30,*,15,10,,45,45,21,62,21,98,100,*,*,*
Quarter 4 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Gender,Female,NULL,2410,625,320,980,55,345,660,50,265,330,,945,980,37,67,36,96,100,*,35,*
Quarter 4 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Gender,Male,NULL,1165,280,180,475,25,180,310,25,130,170,,455,475,40,65,38,96,100,*,15,*
Quarter 4 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Total,Total,NULL,3600,915,500,1455,80,525,970,75,400,500,,1405,1455,38,67,36,96,100,*,50,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2755,2290,670,1130,45,595,785,55,270,570,,1115,1125,55,69,52,99,99,100,120,85
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,115,100,25,60,10,40,45,*,15,35,,60,60,73,75,71,98,100,5,5,86
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,90,70,20,30,*,15,20,*,10,15,,30,30,56,61,48,97,100,*,*,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,95,40,5,10,*,*,5,*,*,*,,10,10,*,64,*,100,100,*,*,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,3025,2420,665,1125,55,565,765,65,275,535,,1105,1120,53,68,50,98,100,105,130,83
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1270,1030,335,470,20,220,310,30,120,210,,465,470,49,66,47,99,100,55,65,86
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,4330,3475,1005,1600,75,790,1075,95,395,745,,1575,1590,52,67,49,99,100,165,195,84
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2370,1880,380,1160,85,700,865,35,220,665,,1145,1160,65,75,62,99,100,95,125,78
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,125,100,20,60,5,35,45,5,10,35,,60,60,65,74,62,95,98,*,*,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,70,55,25,30,5,15,25,*,5,15,,30,30,62,72,58,100,100,*,*,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,2310,1800,365,1070,70,590,790,35,205,565,,1050,1065,59,74,57,99,100,95,125,77
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1115,860,205,470,35,290,340,20,85,275,,460,470,67,72,63,98,100,30,40,76
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,3440,2670,575,1540,105,885,1130,55,295,845,,1515,1540,62,74,59,98,100,125,165,77
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2390,1725,410,1210,130,600,835,55,320,565,,1190,1210,56,69,53,98,100,85,120,73
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,125,90,30,85,10,40,55,*,25,40,,85,85,56,65,56,99,100,5,5,83
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,55,40,25,25,*,15,15,*,5,15,,20,25,65,70,65,96,100,*,*,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,Under 18,NULL,70,40,10,20,*,*,5,*,10,*,,20,20,*,35,*,100,100,*,5,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Gender,Female,NULL,2480,1800,400,1185,110,580,800,60,320,550,,1170,1185,54,68,51,99,100,90,120,75
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Gender,Male,NULL,1130,800,250,530,60,255,355,25,145,240,,515,530,54,68,52,98,100,40,55,72
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,10,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Total,Total,NULL,3620,2615,655,1725,170,835,1165,90,470,790,,1695,1725,54,68,51,98,100,130,175,74
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1275,905,300,565,5,250,390,35,140,245,,550,560,45,68,43,97,99,50,65,76
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,50,40,15,20,*,15,15,*,5,15,,20,20,77,73,64,100,100,*,*,*
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,35,25,15,10,*,5,10,*,*,5,,10,10,67,90,67,100,100,*,*,*
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,55,35,15,15,*,5,5,5,*,5,,15,15,40,47,40,100,100,*,5,*
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,nan,CCG,Gender,Female,NULL,1240,900,290,565,5,240,375,40,145,230,,555,560,43,67,41,98,99,60,80,77
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,nan,CCG,Gender,Male,NULL,630,430,170,215,*,95,145,15,55,95,,205,215,45,68,44,95,99,15,25,70
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,15,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05C,NHS DUDLEY CCG,All_Provider,nan,CCG,Total,Total,NULL,1890,1335,465,785,10,335,520,50,200,325,,760,775,43,67,42,97,99,80,105,75
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2760,1760,520,1075,45,585,800,45,210,570,,935,1070,57,74,55,87,100,40,60,66
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,110,70,20,50,*,25,35,5,10,25,,45,50,50,71,48,96,100,*,*,*
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,60,35,10,15,*,10,15,*,*,10,,15,15,73,76,67,82,100,*,*,*
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,Under 18,NULL,110,80,15,45,*,25,35,*,5,25,,40,45,56,80,53,93,100,*,*,*
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Gender,Female,NULL,2575,1790,485,1080,50,575,790,55,215,560,,950,1080,55,73,54,88,100,35,55,61
Quarter 4 2020/21,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Gender,Male,NULL,1280,790,240,445,15,245,330,15,95,235,,385,440,56,75,55,86,99,20,25,70
