Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 2 2021/22,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,nan,CCG,Gender,Female,NULL,2205,1255,475,830,10,480,620,40,165,455,,750,825,59,75,56,90,100,55,165,35
Quarter 2 2021/22,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,nan,CCG,Gender,Male,NULL,1005,555,220,325,*,205,255,10,60,200,,310,325,63,78,61,94,100,25,65,34
Quarter 2 2021/22,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QSL,SOMERSET STP,11X,NHS SOMERSET CCG,All_Provider,nan,CCG,Total,Total,NULL,3225,1815,700,1160,15,685,875,50,225,655,,1060,1155,60,76,57,92,100,80,230,34
Quarter 2 2021/22,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,6060,4425,1240,3395,145,1665,2340,170,845,1565,,3225,3395,51,69,48,95,100,355,460,77
Quarter 2 2021/22,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,325,260,65,190,10,120,145,5,35,115,,180,190,65,77,63,95,100,15,20,62
Quarter 2 2021/22,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,160,125,55,75,5,50,55,*,20,50,,70,75,71,71,67,90,99,*,5,*
Quarter 2 2021/22,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,45,15,5,5,*,*,*,*,*,*,,5,5,*,*,*,83,100,*,*,*
Quarter 2 2021/22,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,6110,4330,1255,3640,135,1725,2525,180,900,1635,,3410,3635,49,69,47,94,100,430,565,76
Quarter 2 2021/22,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,2975,2075,635,1485,80,780,1010,60,385,725,,1410,1485,56,68,52,95,100,150,205,75
Quarter 2 2021/22,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,30,20,5,10,*,5,10,*,*,5,,10,10,56,89,56,89,100,*,*,*
Quarter 2 2021/22,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,9185,6470,1905,5165,215,2530,3565,240,1300,2380,,4860,5160,51,69,48,94,100,595,780,76
Quarter 2 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2265,1620,330,1385,90,555,955,70,340,530,,820,1360,43,69,41,59,98,30,115,25
Quarter 2 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,165,130,30,90,10,45,65,10,15,45,,50,90,59,73,58,56,100,*,10,*
Quarter 2 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,95,60,20,40,5,20,30,*,10,20,,25,40,65,73,59,61,98,*,*,*
Quarter 2 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Age,Under 18,NULL,120,100,20,95,*,15,55,5,30,15,,55,90,19,59,19,61,97,*,5,*
Quarter 2 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Gender,Female,NULL,2275,1615,355,1430,75,525,960,80,365,505,,835,1410,39,67,37,58,99,35,120,30
Quarter 2 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Gender,Male,NULL,1145,795,190,705,50,265,450,30,205,250,,425,685,41,64,38,60,97,10,60,18
Quarter 2 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),11N,NHS KERNOW CCG,All_Provider,nan,CCG,Total,Total,NULL,3445,2430,550,2155,130,790,1420,115,575,755,,1270,2115,39,66,37,59,98,45,180,26
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2910,2185,945,1475,70,700,950,80,405,655,,1460,1470,50,64,47,99,100,190,230,84
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,155,125,45,75,10,45,55,*,20,40,,75,75,72,71,66,100,100,10,15,69
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,100,70,35,45,10,20,30,*,15,20,,45,45,61,64,53,100,100,5,5,100
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,85,25,10,20,*,10,10,*,5,10,,20,20,44,63,44,100,100,*,*,*
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,2945,2140,975,1510,65,675,970,90,415,635,,1495,1505,47,64,44,99,100,230,265,88
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1430,1035,490,610,40,280,360,30,195,250,,610,610,49,59,44,100,100,80,100,80
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,20,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",10Q,NHS OXFORDSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,4415,3200,1475,2130,105,955,1335,125,615,890,,2120,2130,47,63,44,99,100,315,365,86
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2325,1825,495,1585,130,850,1115,55,335,820,,1570,1585,58,70,56,99,100,170,205,81
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,190,150,35,115,25,70,75,10,25,60,,110,115,74,65,67,97,99,5,5,71
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,135,95,35,45,15,15,20,*,15,15,,45,45,61,49,61,100,100,*,*,*
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,2265,1735,455,1515,115,760,1030,70,340,725,,1495,1510,54,68,52,99,100,170,210,80
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1140,875,235,700,65,365,470,25,155,345,,695,700,57,67,54,99,100,65,85,81
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",14Y,NHS BUCKINGHAMSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,3415,2610,695,2220,180,1125,1505,100,500,1070,,2195,2215,55,68,53,99,100,240,295,80
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2395,1790,500,1360,180,655,920,70,335,615,,1325,1355,56,68,52,97,100,160,190,85
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,150,110,30,70,10,35,50,*,15,35,,65,65,63,76,61,94,99,5,5,83
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,85,50,20,20,*,15,15,*,5,15,,20,20,75,71,75,100,100,*,*,*
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Age,Under 18,NULL,80,45,10,20,*,5,10,*,5,5,,15,20,31,61,31,89,100,*,*,*
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Gender,Female,NULL,2390,1815,495,1385,140,655,925,75,350,610,,1345,1380,53,67,49,97,100,175,210,83
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Gender,Male,NULL,1185,820,260,570,95,255,380,25,150,240,,555,570,54,67,51,97,100,75,95,79
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,10,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",15A,NHS BERKSHIRE WEST CCG,All_Provider,nan,CCG,Total,Total,NULL,3590,2645,760,1960,230,915,1310,100,500,855,,1905,1955,53,67,49,97,100,250,305,82
Quarter 2 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,6780,5040,1675,2200,65,1065,1510,135,550,1005,,1910,2155,50,69,47,87,98,175,210,84
Quarter 2 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,290,210,75,95,5,45,60,*,25,45,,80,90,52,67,49,85,97,*,*,*
Quarter 2 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,130,90,40,40,*,20,25,*,10,20,,35,40,56,66,54,88,98,*,*,*
Quarter 2 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Age,Under 18,NULL,275,185,55,60,*,30,45,*,10,25,,55,55,49,74,46,95,98,10,10,100
Quarter 2 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Gender,Female,NULL,6145,4755,1505,2185,55,1030,1480,135,560,980,,1920,2145,48,68,46,88,98,185,225,83
Quarter 2 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Gender,Male,NULL,3110,2300,845,875,35,395,585,50,235,375,,770,850,47,67,44,88,97,65,75,87
Quarter 2 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,410,20,10,5,*,*,*,*,*,*,,*,5,*,*,*,*,100,*,*,*
Quarter 2 2021/22,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,All_Provider,nan,CCG,Total,Total,NULL,9685,7090,2360,3070,90,1430,2070,185,800,1355,,2695,3005,48,67,46,88,98,250,300,83
Quarter 2 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,3120,2670,1020,1615,120,775,1130,90,375,735,,1395,1595,52,70,49,86,99,120,165,72
Quarter 2 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,155,130,40,70,5,35,45,5,15,35,,60,65,59,68,54,90,94,*,5,*
Quarter 2 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,85,70,35,25,5,15,15,*,10,10,,20,25,59,56,45,78,93,*,*,*
Quarter 2 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Age,Under 18,NULL,100,70,25,25,*,5,15,*,5,5,,20,25,33,57,33,87,100,*,5,*
Quarter 2 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Gender,Female,NULL,3075,2570,1045,1585,100,730,1105,100,365,700,,1370,1560,49,70,47,86,99,120,180,67
Quarter 2 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Gender,Male,NULL,1450,1205,475,685,60,325,465,30,185,305,,600,675,52,68,48,87,98,65,85,77
Quarter 2 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,45,25,10,5,*,*,*,*,*,*,,5,5,*,*,*,83,100,*,*,*
Quarter 2 2021/22,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,All_Provider,nan,CCG,Total,Total,NULL,4585,3815,1540,2285,160,1065,1580,130,550,1010,,1975,2245,50,69,48,87,98,185,265,70
Quarter 2 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Age,18 to 64,NULL,4710,3425,1335,1935,60,1030,1345,105,475,950,,1715,1910,55,70,51,89,99,215,295,73
Quarter 2 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Age,65 to 74,NULL,200,165,75,90,*,60,65,5,20,55,,80,90,66,71,61,87,97,5,5,100
Quarter 2 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Age,75 to 89,NULL,115,85,40,30,*,15,20,*,5,15,,30,30,58,68,54,100,100,*,*,*
Quarter 2 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Age,90 and over,NULL,10,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Age,Under 18,NULL,130,55,20,15,*,5,10,*,*,5,,15,15,43,60,43,100,100,*,*,*
Quarter 2 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Gender,Female,NULL,4775,3365,1330,1925,55,960,1300,115,500,885,,1690,1905,51,68,47,88,99,255,330,77
Quarter 2 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Gender,Male,NULL,2345,1660,725,825,20,430,565,40,210,390,,745,815,54,69,49,90,99,80,110,75
Quarter 2 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",All_Provider,nan,CCG,Total,Total,NULL,7170,5055,2065,2755,75,1390,1870,155,715,1280,,2440,2725,52,68,48,88,99,340,440,77
Quarter 2 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,4400,3475,1050,1940,50,1040,1355,105,470,975,,1895,1935,55,70,51,98,100,250,385,66
Quarter 2 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,310,255,75,130,*,75,95,5,25,70,,125,130,60,74,56,97,99,10,20,56
Quarter 2 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,160,120,40,55,*,30,40,5,10,30,,55,55,59,73,56,95,98,*,5,*
Quarter 2 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Age,Under 18,NULL,70,25,5,10,*,*,*,*,5,*,,10,10,*,*,*,89,100,*,*,*
Quarter 2 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Gender,Female,NULL,4200,3295,1040,1975,45,970,1340,115,515,910,,1925,1970,50,68,47,97,100,285,425,67
Quarter 2 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Gender,Male,NULL,2230,1710,550,905,25,485,620,55,220,445,,880,900,55,69,51,97,100,110,180,60
Quarter 2 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QVV,DORSET STP,11J,NHS DORSET CCG,All_Provider,nan,CCG,Total,Total,NULL,6460,5020,1595,2890,70,1460,1965,170,740,1360,,2815,2880,52,68,48,97,100,395,610,65
Quarter 2 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,9355,7040,3005,4145,260,2125,2835,225,1050,1990,,4045,4135,55,68,51,98,100,400,560,71
Quarter 2 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,450,325,120,175,20,90,120,10,40,85,,175,175,57,68,53,98,100,10,15,77
Quarter 2 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,220,165,75,80,5,45,55,5,20,45,,80,80,63,67,59,100,100,*,5,*
Quarter 2 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,20,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,125,40,10,10,*,*,5,*,5,*,,10,10,*,42,*,83,100,*,*,*
Quarter 2 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,9035,6665,2805,3950,220,1965,2700,215,995,1830,,3840,3935,53,68,49,97,100,445,610,73
Quarter 2 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,4160,3010,1370,1655,115,825,1110,95,425,780,,1610,1650,54,67,51,97,100,165,235,71
Quarter 2 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,20,15,15,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
