Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 4 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,80.0,5.0,,,,,,,,40.0,,,,76.0,,71.0,,,,,
Quarter 4 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,5860.0,,,,225.0,2185.0,3005.0,240.0,1050.0,2070.0,,,,53.0,70.0,51.0,,,375.0,595.0,63.0
Quarter 4 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,125.0,3745.0,1640.0,1795.0,90.0,935.0,1210.0,110.0,455.0,860.0,,1775.0,1790.0,55.0,68.0,51.0,99.0,100.0,180.0,270.0,67.0
Quarter 4 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,,25.0,10.0,5.0,,,,,,,,5.0,5.0,,,,100.0,100.0,,,
Quarter 4 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,19270.0,12620.0,5180.0,6135.0,315.0,3125.0,4225.0,355.0,1520.0,2935.0,,6080.0,6130.0,54.0,69.0,50.0,99.0,100.0,555.0,870.0,64.0
Quarter 4 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,460.0,310.0,190.0,90.0,5.0,50.0,70.0,,15.0,50.0,,80.0,90.0,61.0,77.0,59.0,87.0,99.0,5.0,10.0,50.0
Quarter 4 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,5.0,5.0,105.0,50.0,5.0,25.0,30.0,,15.0,20.0,,40.0,50.0,55.0,60.0,43.0,80.0,100.0,,,
Quarter 4 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,4295.0,2345.0,,,,1175.0,,165.0,,1100.0,,,,49.0,,46.0,,,220.0,390.0,56.0
Quarter 4 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,280.0,260.0,1125.0,1040.0,80.0,485.0,675.0,55.0,290.0,445.0,,910.0,1030.0,50.0,65.0,46.0,87.0,99.0,115.0,190.0,59.0
Quarter 4 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,,,255.0,,,,,,,,,,,,,,,,,,
Quarter 4 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,,,4175.0,3670.0,280.0,1670.0,2475.0,225.0,930.0,1555.0,,,,49.0,67.0,46.0,,,330.0,580.0,57.0
Quarter 4 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,405.0,295.0,145.0,125.0,95.0,1025.0,1350.0,80.0,405.0,960.0,,120.0,125.0,56.0,70.0,52.0,96.0,100.0,200.0,385.0,52.0
Quarter 4 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,270.0,185.0,80.0,45.0,5.0,75.0,35.0,10.0,5.0,70.0,,40.0,45.0,64.0,80.0,58.0,93.0,100.0,10.0,15.0,69.0
Quarter 4 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,465.0,275.0,100.0,60.0,,20.0,25.0,10.0,20.0,20.0,,55.0,60.0,31.0,41.0,31.0,89.0,98.0,,15.0,
Quarter 4 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,,,,,,,,,,,,,,,,,5.0,,31.0
Quarter 4 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Gender,Female,NULL,,,,,95.0,925.0,1275.0,85.0,410.0,865.0,,,,53.0,70.0,50.0,,,210.0,410.0,51.0
Quarter 4 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Gender,Male,NULL,3140.0,1990.0,940.0,840.0,30.0,465.0,585.0,45.0,170.0,440.0,,790.0,840.0,57.0,70.0,54.0,94.0,100.0,90.0,175.0,51.0
Quarter 4 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Total,Total,NULL,,,,,,,,,,1305.0,,,,,,51.0,,,300.0,590.0,51.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,40.0,35.0,185.0,260.0,5.0,160.0,195.0,10.0,50.0,155.0,,250.0,260.0,64.0,76.0,62.0,97.0,100.0,15.0,20.0,59.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,20.0,15.0,10.0,15.0,,10.0,15.0,,,10.0,,5.0,5.0,65.0,94.0,65.0,100.0,100.0,,,
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,,5.0,,,,,,,,,,,,,,100.0,,,
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Gender,Female,NULL,285.0,195.0,75.0,125.0,5.0,130.0,175.0,10.0,45.0,125.0,,120.0,125.0,58.0,77.0,57.0,98.0,100.0,20.0,30.0,68.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,,,80.0,95.0,5.0,25.0,75.0,,,,66.0,76.0,62.0,,,,,
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Total,Total,NULL,,,,,,,,,,,,,,,,59.0,,,20.0,30.0,63.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,30.0,475.0,170.0,290.0,10.0,170.0,220.0,5.0,65.0,165.0,,285.0,290.0,61.0,76.0,59.0,98.0,100.0,20.0,30.0,69.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,25.0,20.0,10.0,20.0,,15.0,15.0,,,15.0,,10.0,10.0,70.0,85.0,65.0,100.0,100.0,,,
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,25.0,20.0,10.0,5.0,,,5.0,,,,,5.0,5.0,,86.0,,100.0,100.0,,,
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,280.0,215.0,80.0,125.0,5.0,155.0,95.0,10.0,55.0,150.0,,120.0,125.0,59.0,77.0,58.0,98.0,100.0,25.0,35.0,71.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,,,70.0,,,25.0,70.0,,,,60.0,,58.0,,,5.0,10.0,70.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,,675.0,250.0,395.0,10.0,230.0,305.0,10.0,80.0,220.0,,390.0,395.0,60.0,77.0,58.0,98.0,100.0,30.0,45.0,70.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05G,NHS NORTH STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,55.0,45.0,35.0,40.0,,25.0,30.0,,5.0,25.0,,35.0,40.0,75.0,77.0,69.0,92.0,100.0,65.0,5.0,67.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05G,NHS NORTH STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,100.0,50.0,15.0,20.0,,15.0,15.0,,,15.0,,15.0,20.0,83.0,83.0,78.0,79.0,100.0,,,
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05G,NHS NORTH STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,,,,10.0,10.0,,5.0,10.0,,,,44.0,53.0,44.0,,,,,
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05G,NHS NORTH STAFFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,,,,,,,,,,,,,60.0,,,30.0,55.0,59.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05G,NHS NORTH STAFFORDSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,,,,,,,,,,,,,,,,,,,,,65.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,75.0,65.0,25.0,30.0,,20.0,25.0,10.0,90.0,20.0,,30.0,30.0,56.0,84.0,54.0,97.0,100.0,20.0,30.0,60.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,45.0,30.0,10.0,15.0,,10.0,15.0,,,10.0,,10.0,10.0,64.0,81.0,64.0,100.0,100.0,,,
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,10.0,10.0,,,5.0,,,,,,,,70.0,,,100.0,,,
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,All_Provider,nan,CCG,Gender,Female,NULL,425.0,335.0,140.0,170.0,5.0,210.0,,15.0,95.0,200.0,,165.0,170.0,54.0,72.0,51.0,97.0,100.0,20.0,40.0,44.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,,,95.0,135.0,5.0,30.0,90.0,,,,57.0,80.0,56.0,,,10.0,10.0,90.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,All_Provider,nan,CCG,Total,Total,NULL,,,,,,305.0,,20.0,125.0,295.0,,,,55.0,74.0,53.0,,,25.0,50.0,53.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05V,NHS STAFFORD AND SURROUNDS CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,55.0,45.0,25.0,20.0,5.0,205.0,15.0,25.0,80.0,195.0,,15.0,20.0,57.0,72.0,55.0,89.0,100.0,10.0,25.0,46.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05V,NHS STAFFORD AND SURROUNDS CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,35.0,25.0,10.0,10.0,,10.0,10.0,,,10.0,,10.0,10.0,83.0,92.0,75.0,100.0,100.0,,,
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05V,NHS STAFFORD AND SURROUNDS CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,5.0,5.0,,,5.0,,,,,5.0,5.0,,71.0,,100.0,100.0,,,
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05V,NHS STAFFORD AND SURROUNDS CCG,All_Provider,nan,CCG,Gender,Female,NULL,405.0,290.0,110.0,165.0,,95.0,120.0,10.0,35.0,90.0,,160.0,165.0,58.0,73.0,55.0,98.0,100.0,10.0,25.0,38.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05V,NHS STAFFORD AND SURROUNDS CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,,,,,,,,,,,,,,,,10.0,15.0,53.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05V,NHS STAFFORD AND SURROUNDS CCG,All_Provider,nan,CCG,Total,Total,NULL,,,345.0,505.0,5.0,275.0,360.0,35.0,110.0,265.0,,,,55.0,72.0,53.0,,100.0,20.0,40.0,44.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05W,NHS STOKE ON TRENT CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,100.0,85.0,485.0,595.0,10.0,275.0,445.0,35.0,120.0,270.0,,30.0,540.0,47.0,74.0,46.0,81.0,91.0,50.0,110.0,48.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05W,NHS STOKE ON TRENT CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,50.0,35.0,20.0,20.0,,15.0,25.0,,10.0,15.0,,15.0,20.0,41.0,73.0,41.0,77.0,91.0,,,
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05W,NHS STOKE ON TRENT CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,95.0,50.0,20.0,25.0,,10.0,15.0,,5.0,10.0,,25.0,25.0,38.0,62.0,38.0,96.0,100.0,,5.0,
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05W,NHS STOKE ON TRENT CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,,,135.0,,15.0,65.0,135.0,,,,46.0,73.0,46.0,,,25.0,55.0,46.0
Quarter 4 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05W,NHS STOKE ON TRENT CCG,All_Provider,nan,CCG,Total,Total,NULL,,,695.0,875.0,15.0,375.0,620.0,55.0,195.0,370.0,,,,44.0,71.0,43.0,,,80.0,165.0,48.0
Quarter 4 2021/22,QNQ,FRIMLEY HEALTH & CARE (STP),D4U1Y,NHS FRIMLEY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,210.0,145.0,35.0,110.0,15.0,60.0,75.0,5.0,25.0,55.0,,105.0,110.0,63.0,69.0,60.0,95.0,99.0,165.0,10.0,64.0
Quarter 4 2021/22,QNQ,FRIMLEY HEALTH & CARE (STP),D4U1Y,NHS FRIMLEY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,150.0,90.0,35.0,50.0,10.0,25.0,35.0,,15.0,25.0,,50.0,50.0,60.0,67.0,57.0,94.0,100.0,5.0,,75.0
Quarter 4 2021/22,QNQ,FRIMLEY HEALTH & CARE (STP),D4U1Y,NHS FRIMLEY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,25.0,25.0,,5.0,15.0,,10.0,5.0,,25.0,25.0,23.0,58.0,19.0,88.0,100.0,,5.0,
Quarter 4 2021/22,QNQ,FRIMLEY HEALTH & CARE (STP),D4U1Y,NHS FRIMLEY CCG,All_Provider,nan,CCG,Gender,Female,NULL,1725.0,1190.0,,,195.0,805.0,1185.0,110.0,515.0,765.0,,705.0,735.0,49.0,64.0,46.0,96.0,100.0,170.0,260.0,64.0
Quarter 4 2021/22,QNQ,FRIMLEY HEALTH & CARE (STP),D4U1Y,NHS FRIMLEY CCG,All_Provider,nan,CCG,Gender,Male,NULL,20.0,10.0,355.0,5.0,85.0,330.0,465.0,40.0,225.0,305.0,,5.0,5.0,51.0,63.0,47.0,100.0,100.0,70.0,115.0,62.0
Quarter 4 2021/22,QNQ,FRIMLEY HEALTH & CARE (STP),D4U1Y,NHS FRIMLEY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,,,,,,,,,,,,,,,,,,,,,
Quarter 4 2021/22,QNQ,FRIMLEY HEALTH & CARE (STP),D4U1Y,NHS FRIMLEY CCG,All_Provider,nan,CCG,Total,Total,NULL,,,1100.0,2595.0,285.0,1140.0,1655.0,155.0,740.0,1070.0,,2485.0,2595.0,49.0,64.0,46.0,96.0,100.0,240.0,375.0,63.0
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,09D,NHS BRIGHTON AND HOVE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,40.0,35.0,35.0,30.0,,15.0,20.0,35.0,,15.0,,30.0,30.0,57.0,72.0,57.0,97.0,100.0,20.0,95.0,22.0
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,09D,NHS BRIGHTON AND HOVE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,,,15.0,15.0,,5.0,10.0,,5.0,5.0,,10.0,15.0,42.0,57.0,42.0,86.0,100.0,,,
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,09D,NHS BRIGHTON AND HOVE CCG,All_Provider,nan,CCG,Gender,Female,NULL,990.0,630.0,525.0,630.0,15.0,270.0,435.0,35.0,155.0,265.0,,570.0,615.0,44.0,69.0,43.0,91.0,98.0,15.0,90.0,15.0
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,09D,NHS BRIGHTON AND HOVE CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,275.0,240.0,5.0,100.0,165.0,20.0,55.0,90.0,,225.0,235.0,42.0,68.0,38.0,93.0,98.0,10.0,50.0,22.0
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,70F,NHS WEST SUSSEX CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,275.0,220.0,1070.0,1480.0,40.0,880.0,1165.0,40.0,265.0,835.0,,100.0,100.0,61.0,79.0,58.0,100.0,100.0,150.0,205.0,74.0
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,70F,NHS WEST SUSSEX CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,190.0,130.0,65.0,55.0,5.0,60.0,75.0,,20.0,60.0,,55.0,55.0,67.0,79.0,66.0,98.0,100.0,,,
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,70F,NHS WEST SUSSEX CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,5.0,,,,,25.0,35.0,,15.0,25.0,,,,56.0,67.0,54.0,,,,,
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,70F,NHS WEST SUSSEX CCG,All_Provider,nan,CCG,Gender,Female,NULL,1770.0,1275.0,535.0,,40.0,815.0,1100.0,45.0,285.0,780.0,,560.0,565.0,59.0,77.0,56.0,99.0,100.0,150.0,200.0,74.0
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,70F,NHS WEST SUSSEX CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,565.0,20.0,335.0,435.0,20.0,105.0,310.0,,,,61.0,77.0,57.0,,,65.0,95.0,69.0
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,70F,NHS WEST SUSSEX CCG,All_Provider,nan,CCG,Total,Total,NULL,,,1565.0,1995.0,60.0,1150.0,1535.0,65.0,390.0,1095.0,,,,59.0,77.0,57.0,,100.0,215.0,295.0,72.0
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,200.0,140.0,460.0,1305.0,80.0,655.0,920.0,60.0,310.0,620.0,,85.0,95.0,53.0,70.0,51.0,91.0,100.0,210.0,230.0,90.0
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,105.0,65.0,20.0,40.0,5.0,50.0,70.0,,20.0,45.0,,40.0,40.0,55.0,74.0,52.0,98.0,100.0,10.0,15.0,85.0
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,30.0,15.0,,,,25.0,35.0,,5.0,25.0,,,,68.0,80.0,68.0,,,,,
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,nan,CCG,Gender,Female,NULL,1070.0,715.0,,,,600.0,870.0,60.0,305.0,570.0,,,,51.0,70.0,48.0,,,230.0,265.0,87.0
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,nan,CCG,Gender,Male,NULL,15.0,15.0,185.0,545.0,35.0,280.0,380.0,25.0,135.0,260.0,,510.0,545.0,54.0,69.0,51.0,93.0,100.0,80.0,90.0,93.0
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,,,,10.0,,,5.0,,,,,5.0,10.0,,67.0,,78.0,100.0,,,
Quarter 4 2021/22,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,nan,CCG,Total,Total,NULL,,,,1815.0,100.0,890.0,1260.0,85.0,445.0,840.0,,,,52.0,70.0,49.0,,,315.0,355.0,88.0
Quarter 4 2021/22,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",All_Provider,nan,CCG,Age,18 to 64,NULL,110.0,90.0,435.0,850.0,40.0,425.0,575.0,55.0,185.0,400.0,,50.0,845.0,53.0,68.0,50.0,93.0,100.0,115.0,155.0,74.0
Quarter 4 2021/22,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",All_Provider,nan,CCG,Age,65 to 74,NULL,65.0,60.0,30.0,50.0,,30.0,35.0,,15.0,30.0,,35.0,35.0,65.0,69.0,60.0,100.0,100.0,10.0,10.0,89.0
Quarter 4 2021/22,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",All_Provider,nan,CCG,Age,75 to 89,NULL,105.0,75.0,20.0,15.0,5.0,15.0,5.0,,15.0,15.0,,15.0,15.0,47.0,60.0,43.0,93.0,100.0,,,
Quarter 4 2021/22,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",All_Provider,nan,CCG,Age,Under 18,NULL,,,,,,,,,5.0,,,,,,43.0,,,,,,
Quarter 4 2021/22,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",All_Provider,nan,CCG,Gender,Female,NULL,,1475.0,415.0,785.0,35.0,380.0,515.0,50.0,190.0,365.0,,730.0,780.0,51.0,66.0,48.0,93.0,100.0,115.0,150.0,77.0
Quarter 4 2021/22,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",All_Provider,nan,CCG,Gender,Male,NULL,1095.0,830.0,240.0,370.0,20.0,170.0,245.0,25.0,95.0,165.0,,355.0,370.0,49.0,66.0,47.0,95.0,99.0,45.0,65.0,70.0
Quarter 4 2021/22,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,10.0,,,,,,,,,,,,,,,,,,,,
Quarter 4 2021/22,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",All_Provider,nan,CCG,Total,Total,NULL,,,660.0,1165.0,55.0,555.0,770.0,75.0,285.0,530.0,,1090.0,1160.0,50.0,66.0,48.0,94.0,100.0,165.0,220.0,74.0
Quarter 4 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,65.0,45.0,20.0,70.0,,55.0,60.0,,10.0,50.0,,55.0,70.0,77.0,83.0,73.0,79.0,94.0,35.0,40.0,86.0
Quarter 4 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,160.0,55.0,15.0,40.0,,25.0,25.0,,10.0,25.0,,15.0,25.0,79.0,71.0,71.0,54.0,89.0,,,
Quarter 4 2021/22,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,20.0,30.0,,15.0,20.0,,5.0,15.0,,,,50.0,64.0,46.0,,,,,
